PDF_Page,Province,District,Item,Year,area_000_hectares,production_000_tonnes,hg/ha_yield
48,Punjab ,Khushab,Maize,2001-02,1.1,1.3,1181.818182
48,Punjab ,Khushab,Maize,2002-03,1,1.3,1300
48,Punjab ,Khushab,Maize,2003-04,1,1.1,1100
48,Punjab ,Khushab,Maize,2004-05,1.1,1.3,1181.818182
48,Punjab ,Khushab,Maize,2005-06,1.1,1.3,1181.818182
48,Punjab ,Khushab,Maize,2006-07,0.8,1,1250
48,Punjab ,Khushab,Maize,2007-08,0.9,1.2,1333.333333
48,Punjab ,Khushab,Maize,2008-09,0.9,4.2,4666.666667
48,Punjab ,Mianwali,Maize,1981-82,0.8,0.7,875
48,Punjab ,Mianwali,Maize,1982-83,0.5,0.5,1000
48,Punjab ,Mianwali,Maize,1983-84,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1984-85,0.6,0.6,1000
48,Punjab ,Mianwali,Maize,1985-86,0.6,0.7,1166.666667
48,Punjab ,Mianwali,Maize,1986-87,0.6,0.7,1166.666667
48,Punjab ,Mianwali,Maize,1987-88,0.6,0.7,1166.666667
48,Punjab ,Mianwali,Maize,1988-89,0.5,0.5,1000
48,Punjab ,Mianwali,Maize,1989-90,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1990-91,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1991-92,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1992-93,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1993-94,0.6,0.6,1000
48,Punjab ,Mianwali,Maize,1994-95,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1995-96,0.3,0.3,1000
48,Punjab ,Mianwali,Maize,1996-97,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,1997-98,0.4,0.5,1250
48,Punjab ,Mianwali,Maize,1998-99,0.6,1,1666.666667
48,Punjab ,Mianwali,Maize,1999-00,0.4,0.6,1500
48,Punjab ,Mianwali,Maize,2000-01,0.5,0.7,1400
48,Punjab ,Mianwali,Maize,2001-02,0.5,0.7,1400
48,Punjab ,Mianwali,Maize,2002-03,0.4,0.6,1500
48,Punjab ,Mianwali,Maize,2003-04,0.5,0.6,1200
48,Punjab ,Mianwali,Maize,2004-05,0.5,0.7,1400
48,Punjab ,Mianwali,Maize,2005-06,0.6,1,1666.666667
48,Punjab ,Mianwali,Maize,2006-07,0.6,0.8,1333.333333
48,Punjab ,Mianwali,Maize,2007-08,0.6,0.8,1333.333333
48,Punjab ,Mianwali,Maize,2008-09,0.6,0.7,1166.666667
48,Punjab ,Rawalpindi,Maize,1981-82,33.6,24.3,723.2142857
48,Punjab ,Rawalpindi,Maize,1982-83,35.1,25.5,726.4957265
48,Punjab ,Rawalpindi,Maize,1983-84,34.6,30.4,878.6127168
48,Punjab ,Rawalpindi,Maize,1984-85,36.6,32.8,896.1748634
48,Punjab ,Rawalpindi,Maize,1985-86,36.3,30,826.446281
48,Punjab ,Rawalpindi,Maize,1986-87,37.8,32.9,870.3703704
48,Punjab ,Rawalpindi,Maize,1987-88,38.2,13.8,361.2565445
48,Punjab ,Rawalpindi,Maize,1988-89,38.7,30.5,788.1136951
48,Punjab ,Rawalpindi,Maize,1989-90,41.3,36,871.6707022
48,Punjab ,Rawalpindi,Maize,1990-91,40.3,35.2,873.4491315
48,Punjab ,Rawalpindi,Maize,1991-92,42.2,40.6,962.0853081
48,Punjab ,Rawalpindi,Maize,1992-93,43.5,37.4,859.7701149
48,Punjab ,Rawalpindi,Maize,1993-94,44.8,36.6,816.9642857
48,Punjab ,Rawalpindi,Maize,1994-95,48.4,43.3,894.6280992
48,Punjab ,Rawalpindi,Maize,1995-96,45.5,40.4,887.9120879
48,Punjab ,Rawalpindi,Maize,1996-97,46.5,44.4,954.8387097
48,Punjab ,Rawalpindi,Maize,1997-98,47.6,45.8,962.1848739
48,Punjab ,Rawalpindi,Maize,1998-99,51.2,52.4,1023.4375
48,Punjab ,Rawalpindi,Maize,1999-00,52.2,52.4,1003.831418
48,Punjab ,Rawalpindi,Maize,2000-01,51.9,52.6,1013.487476
48,Punjab ,Rawalpindi,Maize,2001-02,50.9,52.4,1029.469548
48,Punjab ,Rawalpindi,Maize,2002-03,50.2,53.8,1071.713147
48,Punjab ,Rawalpindi,Maize,2003-04,49.4,49,991.902834
48,Punjab ,Rawalpindi,Maize,2004-05,48.9,50.9,1040.899796
48,Punjab ,Rawalpindi,Maize,2005-06,47.1,52.1,1106.157113
48,Punjab ,Rawalpindi,Maize,2006-07,49,53.1,1083.673469
48,Punjab ,Rawalpindi,Maize,2007-08,49.8,49.8,1000
48,Punjab ,Rawalpindi,Maize,2008-09,46.7,41.7,892.9336188
48,Punjab ,Sargodha,Maize,1981-82,23.5,32.5,1382.978723
48,Punjab ,Sargodha,Maize,1982-83,24,35.2,1466.666667
48,Punjab ,Sargodha,Maize,1983-84,23.8,32.8,1378.151261
48,Punjab ,Sargodha,Maize,1984-85,23.5,33,1404.255319
48,Punjab ,Sargodha,Maize,1985-86,22.7,29.3,1290.748899
48,Punjab ,Sargodha,Maize,1986-87,24.2,33.5,1384.297521
48,Punjab ,Sargodha,Maize,1987-88,26.4,37.7,1428.030303
48,Punjab ,Sargodha,Maize,1988-89,26.4,36.6,1386.363636
48,Punjab ,Sargodha,Maize,1989-90,25.2,34.8,1380.952381
48,Punjab ,Sargodha,Maize,1990-91,25.4,35.8,1409.448819
48,Punjab ,Sargodha,Maize,1991-92,25.6,38.9,1519.53125
48,Punjab ,Sargodha,Maize,1992-93,25.4,23.4,921.2598425
48,Punjab ,Sargodha,Maize,1993-94,23.4,25.9,1106.837607
48,Punjab ,Sargodha,Maize,1994-95,23.6,30.5,1292.372881
48,Punjab ,Sargodha,Maize,1995-96,23.9,30.8,1288.702929
48,Punjab ,Sargodha,Maize,1996-97,24.9,32.1,1289.156627
48,Punjab ,Sargodha,Maize,1997-98,24.4,26,1065.57377
48,Punjab ,Sargodha,Maize,1998-99,23.6,31.4,1330.508475
48,Punjab ,Sargodha,Maize,1999-00,23.8,39.5,1659.663866
48,Punjab ,Sargodha,Maize,2000-01,24.6,40.9,1662.601626
48,Punjab ,Sargodha,Maize,2001-02,23.7,33,1392.405063
48,Punjab ,Sargodha,Maize,2002-03,24.9,36.9,1481.927711
48,Punjab ,Sargodha,Maize,2003-04,26,38.8,1492.307692
48,Punjab ,Sargodha,Maize,2004-05,25.8,38.5,1492.248062
48,Punjab ,Sargodha,Maize,2005-06,27.2,40.6,1492.647059
48,Punjab ,Sargodha,Maize,2006-07,26,72,2769.230769
48,Punjab ,Sargodha,Maize,2007-08,26,78.4,3015.384615
48,Punjab ,Sargodha,Maize,2008-09,25.9,79,3050.19305
49,Punjab ,Faisalabad,Maize,1981-82,44.5,61.6,1384.269663
49,Punjab ,Faisalabad,Maize,1982-83,46.2,72.5,1569.264069
49,Punjab ,Faisalabad,Maize,1983-84,49.2,77.1,1567.073171
49,Punjab ,Faisalabad,Maize,1984-85,48,77.5,1614.583333
49,Punjab ,Faisalabad,Maize,1985-86,46.6,65.5,1405.579399
49,Punjab ,Faisalabad,Maize,1986-87,51.4,78.1,1519.455253
49,Punjab ,Faisalabad,Maize,1987-88,45.7,67.4,1474.835886
49,Punjab ,Faisalabad,Maize,1988-89,49.5,75.4,1523.232323
49,Punjab ,Faisalabad,Maize,1989-90,50.1,77.3,1542.914172
49,Punjab ,Faisalabad,Maize,1990-91,44.6,67.9,1522.421525
49,Punjab ,Faisalabad,Maize,1991-92,39.3,59.7,1519.083969
49,Punjab ,Faisalabad,Maize,1992-93,39.2,58,1479.591837
49,Punjab ,Faisalabad,Maize,1993-94,43.1,65.7,1524.361949
49,Punjab ,Faisalabad,Maize,1994-95,40.8,62.1,1522.058824
49,Punjab ,Faisalabad,Maize,1995-96,38.4,58.4,1520.833333
49,Punjab ,Faisalabad,Maize,1996-97,33.9,53.2,1569.321534
49,Punjab ,Faisalabad,Maize,1997-98,30.9,41.5,1343.042071
49,Punjab ,Faisalabad,Maize,1998-99,30.4,49,1611.842105
49,Punjab ,Faisalabad,Maize,1999-00,31,60.3,1945.16129
49,Punjab ,Faisalabad,Maize,2000-01,30.3,58.6,1933.993399
49,Punjab ,Faisalabad,Maize,2001-02,26.5,53,2000
49,Punjab ,Faisalabad,Maize,2002-03,26.2,58.5,2232.824427
49,Punjab ,Faisalabad,Maize,2003-04,24.6,56.9,2313.00813
49,Punjab ,Faisalabad,Maize,2004-05,25.8,75.7,2934.108527
49,Punjab ,Faisalabad,Maize,2005-06,27.6,113.6,4115.942029
49,Punjab ,Faisalabad,Maize,2006-07,26.5,106.7,4026.415094
49,Punjab ,Faisalabad,Maize,2007-08,25.6,137.1,5355.46875
49,Punjab ,Faisalabad,Maize,2008-09,26.8,125.3,4675.373134
49,Punjab ,Gujranwala,Maize,1981-82,5.3,6.8,1283.018868
49,Punjab ,Gujranwala,Maize,1982-83,5.3,6.5,1226.415094
49,Punjab ,Gujranwala,Maize,1983-84,4.8,6,1250
49,Punjab ,Gujranwala,Maize,1984-85,6.2,7.8,1258.064516
49,Punjab ,Gujranwala,Maize,1985-86,6.2,7.1,1145.16129
49,Punjab ,Gujranwala,Maize,1986-87,5.6,6.7,1196.428571
49,Punjab ,Gujranwala,Maize,1987-88,6.9,8.2,1188.405797
49,Punjab ,Gujranwala,Maize,1988-89,6.3,7.8,1238.095238
49,Punjab ,Gujranwala,Maize,1989-90,5.3,6.3,1188.679245
49,Punjab ,Gujranwala,Maize,1990-91,4.9,5.9,1204.081633
49,Punjab ,Gujranwala,Maize,1991-92,4.4,5.4,1227.272727
49,Punjab ,Gujranwala,Maize,1992-93,5.3,6.3,1188.679245
49,Punjab ,Gujranwala,Maize,1993-94,3.1,3.7,1193.548387
49,Punjab ,Gujranwala,Maize,1994-95,2.6,3.1,1192.307692
49,Punjab ,Gujranwala,Maize,1995-96,2.6,3,1153.846154
49,Punjab ,Gujranwala,Maize,1996-97,2.2,2.6,1181.818182
49,Punjab ,Gujranwala,Maize,1997-98,2,2.4,1200
49,Punjab ,Gujranwala,Maize,1998-99,2,2.7,1350
49,Punjab ,Gujranwala,Maize,1999-00,1.5,2,1333.333333
49,Punjab ,Gujranwala,Maize,2000-01,1.3,1.6,1230.769231
49,Punjab ,Gujranwala,Maize,2001-02,1.8,2.3,1277.777778
49,Punjab ,Gujranwala,Maize,2002-03,1.2,1.7,1416.666667
49,Punjab ,Gujranwala,Maize,2003-04,1.4,1.9,1357.142857
49,Punjab ,Gujranwala,Maize,2004-05,1.1,1.4,1272.727273
49,Punjab ,Gujranwala,Maize,2005-06,0.7,1.1,1571.428571
49,Punjab ,Gujranwala,Maize,2006-07,0.8,1.2,1500
49,Punjab ,Gujranwala,Maize,2007-08,0.9,2.9,3222.222222
49,Punjab ,Gujranwala,Maize,2008-09,1.2,4.5,3750
49,Punjab ,Gujrat,Maize,1981-82,8.1,10.2,1259.259259
49,Punjab ,Gujrat,Maize,1982-83,8.7,11.5,1321.83908
49,Punjab ,Gujrat,Maize,1983-84,7.6,9.5,1250
49,Punjab ,Gujrat,Maize,1984-85,6.7,8.6,1283.58209
49,Punjab ,Gujrat,Maize,1985-86,7,8.3,1185.714286
49,Punjab ,Gujrat,Maize,1986-87,7.6,9.2,1210.526316
49,Punjab ,Gujrat,Maize,1987-88,8,9.6,1200
49,Punjab ,Gujrat,Maize,1988-89,7.5,9.7,1293.333333
49,Punjab ,Gujrat,Maize,1989-90,8.1,8.8,1086.419753
49,Punjab ,Gujrat,Maize,1990-91,6.7,8.1,1208.955224
49,Punjab ,Gujrat,Maize,1991-92,6.9,8.1,1173.913043
49,Punjab ,Gujrat,Maize,1992-93,6.8,7.9,1161.764706
49,Punjab ,Gujrat,Maize,1993-94,2.1,2.3,1095.238095
49,Punjab ,Gujrat,Maize,1994-95,1.6,1.9,1187.5
49,Punjab ,Gujrat,Maize,1995-96,1.4,1.7,1214.285714
49,Punjab ,Gujrat,Maize,1996-97,1.7,2.1,1235.294118
49,Punjab ,Gujrat,Maize,1997-98,1.5,1.7,1133.333333
49,Punjab ,Gujrat,Maize,1998-99,1.4,2,1428.571429
49,Punjab ,Gujrat,Maize,1999-00,1.6,2.3,1437.5
49,Punjab ,Gujrat,Maize,2000-01,1.8,2.6,1444.444444
49,Punjab ,Gujrat,Maize,2001-02,1.9,2.6,1368.421053
49,Punjab ,Gujrat,Maize,2002-03,2,2.8,1400
49,Punjab ,Gujrat,Maize,2003-04,1.7,2.7,1588.235294
49,Punjab ,Gujrat,Maize,2004-05,1.5,2.2,1466.666667
49,Punjab ,Gujrat,Maize,2005-06,1.6,2.5,1562.5
49,Punjab ,Gujrat,Maize,2006-07,1.6,2.7,1687.5
49,Punjab ,Gujrat,Maize,2007-08,1.5,2.6,1733.333333
49,Punjab ,Gujrat,Maize,2008-09,1.7,2.7,1588.235294
49,Punjab ,Jhang,Maize,1981-82,27.5,34.9,1269.090909
49,Punjab ,Jhang,Maize,1982-83,26.4,36,1363.636364
49,Punjab ,Jhang,Maize,1983-84,27.4,38.1,1390.510949
49,Punjab ,Jhang,Maize,1984-85,30.6,43.6,1424.836601
49,Punjab ,Jhang,Maize,1985-86,30.8,39.5,1282.467532
49,Punjab ,Jhang,Maize,1986-87,32.7,45,1376.146789
49,Punjab ,Jhang,Maize,1987-88,32.4,46,1419.753086
49,Punjab ,Jhang,Maize,1988-89,33.1,48.3,1459.214502
49,Punjab ,Jhang,Maize,1989-90,32.6,46.2,1417.177914
49,Punjab ,Jhang,Maize,1990-91,30.7,43.4,1413.680782
49,Punjab ,Jhang,Maize,1991-92,31.7,46.6,1470.031546
49,Punjab ,Jhang,Maize,1992-93,32.5,44.8,1378.461538
49,Punjab ,Jhang,Maize,1993-94,32.8,48.5,1478.658537
49,Punjab ,Jhang,Maize,1994-95,34.2,48.9,1429.824561
49,Punjab ,Jhang,Maize,1995-96,32.5,47,1446.153846
49,Punjab ,Jhang,Maize,1996-97,33.6,52.1,1550.595238
49,Punjab ,Jhang,Maize,1997-98,32.3,51,1578.947368
49,Punjab ,Jhang,Maize,1998-99,36.9,73.9,2002.710027
49,Punjab ,Jhang,Maize,1999-00,37.7,84.3,2236.074271
49,Punjab ,Jhang,Maize,2000-01,38.7,78.6,2031.007752
49,Punjab ,Jhang,Maize,2001-02,39.8,80.6,2025.125628
49,Punjab ,Jhang,Maize,2002-03,40.5,99.1,2446.91358
49,Punjab ,Jhang,Maize,2003-04,41.9,106,2529.832936
49,Punjab ,Jhang,Maize,2004-05,45.8,219.7,4796.943231
49,Punjab ,Jhang,Maize,2005-06,48.3,240.8,4985.507246
49,Punjab ,Jhang,Maize,2006-07,47,272.8,5804.255319
49,Punjab ,Jhang,Maize,2007-08,47.5,291.4,6134.736842
49,Punjab ,Jhang,Maize,2008-09,47.8,282.1,5901.67364
49,Punjab ,Narowal,Maize,1981-82,0,0,0
49,Punjab ,Narowal,Maize,1982-83,0,0,0
49,Punjab ,Narowal,Maize,1983-84,0,0,0
49,Punjab ,Narowal,Maize,1984-85,0,0,0
49,Punjab ,Narowal,Maize,1985-86,0,0,0
49,Punjab ,Narowal,Maize,1986-87,0,0,0
49,Punjab ,Narowal,Maize,1987-88,0,0,0
49,Punjab ,Narowal,Maize,1988-89,0,0,0
49,Punjab ,Narowal,Maize,1989-90,0,0,0
49,Punjab ,Narowal,Maize,1990-91,0,0,0
49,Punjab ,Narowal,Maize,1991-92,3.4,2.1,617.6470588
49,Punjab ,Narowal,Maize,1992-93,3.6,2.1,583.3333333
49,Punjab ,Narowal,Maize,1993-94,2.1,1.4,666.6666667
49,Punjab ,Narowal,Maize,1994-95,1.6,1.3,812.5
49,Punjab ,Narowal,Maize,1995-96,1.5,1,666.6666667
49,Punjab ,Narowal,Maize,1996-97,1,0.7,700
49,Punjab ,Narowal,Maize,1997-98,0.8,0.4,500
49,Punjab ,Narowal,Maize,1998-99,0.6,0.7,1166.666667
49,Punjab ,Narowal,Maize,1999-00,0.5,0.7,1400
49,Punjab ,Narowal,Maize,2000-01,0.7,0.9,1285.714286
49,Punjab ,Narowal,Maize,2001-02,0.7,0.9,1285.714286
49,Punjab ,Narowal,Maize,2002-03,0.8,1,1250
49,Punjab ,Narowal,Maize,2003-04,0.7,0.9,1285.714286
49,Punjab ,Narowal,Maize,2004-05,0.6,0.9,1500
49,Punjab ,Narowal,Maize,2005-06,0.5,1,2000
49,Punjab ,Narowal,Maize,2006-07,0.5,0.8,1600
49,Punjab ,Narowal,Maize,2007-08,0.6,1.2,2000
49,Punjab ,Narowal,Maize,2008-09,0.4,1.3,3250
50,Punjab ,Kasur,Maize,1981-82,5.3,6.8,1283.018868
50,Punjab ,Kasur,Maize,1982-83,6.3,8.1,1285.714286
50,Punjab ,Kasur,Maize,1983-84,6.4,8.3,1296.875
50,Punjab ,Kasur,Maize,1984-85,6.4,8.5,1328.125
50,Punjab ,Kasur,Maize,1985-86,7.7,10,1298.701299
50,Punjab ,Kasur,Maize,1986-87,8.9,11.6,1303.370787
50,Punjab ,Kasur,Maize,1987-88,8.7,11.2,1287.356322
50,Punjab ,Kasur,Maize,1988-89,7.4,9.8,1324.324324
50,Punjab ,Kasur,Maize,1989-90,8.4,11.4,1357.142857
50,Punjab ,Kasur,Maize,1990-91,7.6,10.3,1355.263158
50,Punjab ,Kasur,Maize,1991-92,8.5,11.3,1329.411765
50,Punjab ,Kasur,Maize,1992-93,8.8,11.4,1295.454545
50,Punjab ,Kasur,Maize,1993-94,9.3,12.2,1311.827957
50,Punjab ,Kasur,Maize,1994-95,7.2,9.3,1291.666667
50,Punjab ,Kasur,Maize,1995-96,9.2,11.9,1293.478261
50,Punjab ,Kasur,Maize,1996-97,8.4,11.6,1380.952381
50,Punjab ,Kasur,Maize,1997-98,9.1,12.6,1384.615385
50,Punjab ,Kasur,Maize,1998-99,7.1,11.6,1633.802817
50,Punjab ,Kasur,Maize,1999-00,9.7,14.8,1525.773196
50,Punjab ,Kasur,Maize,2000-01,10,15.2,1520
50,Punjab ,Kasur,Maize,2001-02,9.6,14.7,1531.25
50,Punjab ,Kasur,Maize,2002-03,11.1,17.2,1549.54955
50,Punjab ,Kasur,Maize,2003-04,9,14.4,1600
50,Punjab ,Kasur,Maize,2004-05,13.2,64.9,4916.666667
50,Punjab ,Kasur,Maize,2005-06,15.7,76.5,4872.611465
50,Punjab ,Kasur,Maize,2006-07,14.9,79.8,5355.704698
50,Punjab ,Kasur,Maize,2007-08,15.4,91,5909.090909
50,Punjab ,Kasur,Maize,2008-09,20.2,131.5,6509.90099
50,Punjab ,Lahore,Maize,1981-82,4,5.2,1300
50,Punjab ,Lahore,Maize,1982-83,5.1,6.4,1254.901961
50,Punjab ,Lahore,Maize,1983-84,4.7,3.1,659.5744681
50,Punjab ,Lahore,Maize,1984-85,5.7,6.7,1175.438596
50,Punjab ,Lahore,Maize,1985-86,4.9,5.8,1183.673469
50,Punjab ,Lahore,Maize,1986-87,5,6.1,1220
50,Punjab ,Lahore,Maize,1987-88,5.2,6.2,1192.307692
50,Punjab ,Lahore,Maize,1988-89,6.9,8.7,1260.869565
50,Punjab ,Lahore,Maize,1989-90,7.5,10.2,1360
50,Punjab ,Lahore,Maize,1990-91,5.5,7.5,1363.636364
50,Punjab ,Lahore,Maize,1991-92,6.1,7.7,1262.295082
50,Punjab ,Lahore,Maize,1992-93,6.9,10.6,1536.231884
50,Punjab ,Lahore,Maize,1993-94,6.1,9.5,1557.377049
50,Punjab ,Lahore,Maize,1994-95,5.8,8.6,1482.758621
50,Punjab ,Lahore,Maize,1995-96,5,7.3,1460
50,Punjab ,Lahore,Maize,1996-97,5,7.2,1440
50,Punjab ,Lahore,Maize,1997-98,4.1,6.1,1487.804878
50,Punjab ,Lahore,Maize,1998-99,3,4.5,1500
50,Punjab ,Lahore,Maize,1999-00,2.9,4.6,1586.206897
50,Punjab ,Lahore,Maize,2000-01,2.6,4.2,1615.384615
50,Punjab ,Lahore,Maize,2001-02,3.5,5.5,1571.428571
50,Punjab ,Lahore,Maize,2002-03,2.8,4.2,1500
50,Punjab ,Lahore,Maize,2003-04,3.6,5.5,1527.777778
50,Punjab ,Lahore,Maize,2004-05,4.8,22.2,4625
50,Punjab ,Lahore,Maize,2005-06,9.1,41.1,4516.483516
50,Punjab ,Lahore,Maize,2006-07,7.7,35.8,4649.350649
50,Punjab ,Lahore,Maize,2007-08,4.7,19.1,4063.829787
50,Punjab ,Lahore,Maize,2008-09,3.6,13.8,3833.333333
50,Punjab ,Lodhran,Maize,1981-82,0,0,0
50,Punjab ,Lodhran,Maize,1982-83,0,0,0
50,Punjab ,Lodhran,Maize,1983-84,0,0,0
50,Punjab ,Lodhran,Maize,1984-85,0,0,0
50,Punjab ,Lodhran,Maize,1985-86,0,0,0
50,Punjab ,Lodhran,Maize,1986-87,0,0,0
50,Punjab ,Lodhran,Maize,1987-88,0,0,0
50,Punjab ,Lodhran,Maize,1988-89,0,0,0
50,Punjab ,Lodhran,Maize,1989-90,0,0,0
50,Punjab ,Lodhran,Maize,1990-91,0,0,0
50,Punjab ,Lodhran,Maize,1991-92,1.4,2,1428.571429
50,Punjab ,Lodhran,Maize,1992-93,1.7,2.3,1352.941176
50,Punjab ,Lodhran,Maize,1993-94,1.7,2.5,1470.588235
50,Punjab ,Lodhran,Maize,1994-95,1.5,2.3,1533.333333
50,Punjab ,Lodhran,Maize,1995-96,1.4,2.1,1500
50,Punjab ,Lodhran,Maize,1996-97,1.2,1.8,1500
50,Punjab ,Lodhran,Maize,1997-98,1.2,1.7,1416.666667
50,Punjab ,Lodhran,Maize,1998-99,1.3,2.7,2076.923077
50,Punjab ,Lodhran,Maize,1999-00,1.1,2.3,2090.909091
50,Punjab ,Lodhran,Maize,2000-01,1,1.9,1900
50,Punjab ,Lodhran,Maize,2001-02,1,1.5,1500
50,Punjab ,Lodhran,Maize,2002-03,0.9,1.5,1666.666667
50,Punjab ,Lodhran,Maize,2003-04,0.7,1.2,1714.285714
50,Punjab ,Lodhran,Maize,2004-05,0.6,1,1666.666667
50,Punjab ,Lodhran,Maize,2005-06,0.7,1.3,1857.142857
50,Punjab ,Lodhran,Maize,2006-07,0.9,1.5,1666.666667
50,Punjab ,Lodhran,Maize,2007-08,1.1,2.1,1909.090909
50,Punjab ,Lodhran,Maize,2008-09,2.2,9.4,4272.727273
50,Punjab ,Multan,Maize,1981-82,23.5,33.2,1412.765957
50,Punjab ,Multan,Maize,1982-83,24.1,36.6,1518.672199
50,Punjab ,Multan,Maize,1983-84,22.6,34.3,1517.699115
50,Punjab ,Multan,Maize,1984-85,9.6,12.3,1281.25
50,Punjab ,Multan,Maize,1985-86,10,12.5,1250
50,Punjab ,Multan,Maize,1986-87,9.6,13.2,1375
50,Punjab ,Multan,Maize,1987-88,8.8,12.1,1375
50,Punjab ,Multan,Maize,1988-89,9.1,12.5,1373.626374
50,Punjab ,Multan,Maize,1989-90,10,14,1400
50,Punjab ,Multan,Maize,1990-91,8.5,12,1411.764706
50,Punjab ,Multan,Maize,1991-92,6.6,9.2,1393.939394
50,Punjab ,Multan,Maize,1992-93,6.9,9.5,1376.811594
50,Punjab ,Multan,Maize,1993-94,8,11.8,1475
50,Punjab ,Multan,Maize,1994-95,7.2,10.2,1416.666667
50,Punjab ,Multan,Maize,1995-96,7.7,10.8,1402.597403
50,Punjab ,Multan,Maize,1996-97,7,9.9,1414.285714
50,Punjab ,Multan,Maize,1997-98,6.2,8.8,1419.354839
50,Punjab ,Multan,Maize,1998-99,7.4,14.6,1972.972973
50,Punjab ,Multan,Maize,1999-00,7.2,14.2,1972.222222
50,Punjab ,Multan,Maize,2000-01,7,13.3,1900
50,Punjab ,Multan,Maize,2001-02,6.9,13.4,1942.028986
50,Punjab ,Multan,Maize,2002-03,7.6,15.4,2026.315789
50,Punjab ,Multan,Maize,2003-04,6.9,14.2,2057.971014
50,Punjab ,Multan,Maize,2004-05,6.7,14.7,2194.029851
50,Punjab ,Multan,Maize,2005-06,6.5,15.6,2400
50,Punjab ,Multan,Maize,2006-07,5.8,13.4,2310.344828
50,Punjab ,Multan,Maize,2007-08,5.3,13.4,2528.301887
50,Punjab ,Multan,Maize,2008-09,5.9,14,2372.881356
50,Punjab ,Okara,Maize,1981-82,8.5,12.2,1435.294118
50,Punjab ,Okara,Maize,1982-83,9.4,14.3,1521.276596
50,Punjab ,Okara,Maize,1983-84,9.2,13.9,1510.869565
50,Punjab ,Okara,Maize,1984-85,9.4,14.7,1563.829787
50,Punjab ,Okara,Maize,1985-86,8.1,11.1,1370.37037
50,Punjab ,Okara,Maize,1986-87,9.4,14.2,1510.638298
50,Punjab ,Okara,Maize,1987-88,9.1,13.9,1527.472527
50,Punjab ,Okara,Maize,1988-89,9.3,14.5,1559.139785
50,Punjab ,Okara,Maize,1989-90,10.7,14.7,1373.831776
50,Punjab ,Okara,Maize,1990-91,9.1,14.3,1571.428571
50,Punjab ,Okara,Maize,1991-92,7.6,12.2,1605.263158
50,Punjab ,Okara,Maize,1992-93,10.7,16.8,1570.093458
50,Punjab ,Okara,Maize,1993-94,9.8,15.9,1622.44898
50,Punjab ,Okara,Maize,1994-95,13.2,22,1666.666667
50,Punjab ,Okara,Maize,1995-96,19.4,32.3,1664.948454
50,Punjab ,Okara,Maize,1996-97,22.1,38.8,1755.656109
50,Punjab ,Okara,Maize,1997-98,26.4,41.5,1571.969697
50,Punjab ,Okara,Maize,1998-99,54.7,178.6,3265.082267
50,Punjab ,Okara,Maize,1999-00,50.1,151,3013.972056
50,Punjab ,Okara,Maize,2000-01,53.3,154.9,2906.19137
50,Punjab ,Okara,Maize,2001-02,59,155.9,2642.372881
50,Punjab ,Okara,Maize,2002-03,64.9,193.5,2981.510015
50,Punjab ,Okara,Maize,2003-04,76.6,269.9,3523.498695
50,Punjab ,Okara,Maize,2004-05,81.2,445,5480.295567
50,Punjab ,Okara,Maize,2005-06,101.6,524.5,5162.401575
50,Punjab ,Okara,Maize,2006-07,78.4,354,4515.306122
50,Punjab ,Okara,Maize,2007-08,93.1,594.8,6388.829216
50,Punjab ,Okara,Maize,2008-09,92.8,565.1,6089.439655
50,Punjab ,Pakpattan,Maize,1981-82,0,0,0
50,Punjab ,Pakpattan,Maize,1982-83,0,0,0
50,Punjab ,Pakpattan,Maize,1983-84,0,0,0
50,Punjab ,Pakpattan,Maize,1984-85,0,0,0
50,Punjab ,Pakpattan,Maize,1985-86,0,0,0
50,Punjab ,Pakpattan,Maize,1986-87,0,0,0
50,Punjab ,Pakpattan,Maize,1987-88,0,0,0
50,Punjab ,Pakpattan,Maize,1988-89,0,0,0
50,Punjab ,Pakpattan,Maize,1989-90,0,0,0
50,Punjab ,Pakpattan,Maize,1990-91,0,0,0
50,Punjab ,Pakpattan,Maize,1991-92,4.2,6.3,1500
50,Punjab ,Pakpattan,Maize,1992-93,4.7,6.4,1361.702128
50,Punjab ,Pakpattan,Maize,1993-94,6.5,9,1384.615385
50,Punjab ,Pakpattan,Maize,1994-95,5.3,8.3,1566.037736
50,Punjab ,Pakpattan,Maize,1995-96,10.5,17.5,1666.666667
50,Punjab ,Pakpattan,Maize,1996-97,9.7,16.1,1659.793814
50,Punjab ,Pakpattan,Maize,1997-98,9.6,15.9,1656.25
50,Punjab ,Pakpattan,Maize,1998-99,33.1,89.3,2697.885196
50,Punjab ,Pakpattan,Maize,1999-00,36.2,89.5,2472.375691
50,Punjab ,Pakpattan,Maize,2000-01,34.6,77.6,2242.774566
50,Punjab ,Pakpattan,Maize,2001-02,27.9,73.4,2630.824373
50,Punjab ,Pakpattan,Maize,2002-03,42.2,110.9,2627.962085
50,Punjab ,Pakpattan,Maize,2003-04,41.5,120.4,2901.204819
